date,equity
2025-05-20,1035735.043719861
2025-05-21,1033007.5951632977
2025-05-22,1042015.5635163481
2025-05-23,1039891.447595229
2025-05-27,1044553.0407907044
2025-05-28,1058743.5269629369
2025-05-29,1067116.556921716
2025-05-30,1060291.7285915513
2025-06-02,1086231.0721697947
2025-06-03,1107602.5012663812
2025-06-04,1110983.436043789
2025-06-05,1115875.2597983954
2025-06-06,1135915.9761958662
2025-06-09,1130603.9364804104
2025-06-10,1149434.0019364203
2025-06-11,1142977.860134841
2025-06-12,1147926.3030848226
2025-06-13,1138489.298246526
2025-06-16,1136582.6264743034
2025-06-17,1125291.435123469
2025-06-18,1120119.8817956387
2025-06-20,1108515.7422069702
2025-06-23,1090609.066796725
2025-06-24,1104532.575711875
2025-06-25,1092117.21918469
2025-06-26,1101089.7568929107
2025-06-27,1093196.1913790875
2025-06-30,1092466.9972319538
2025-07-01,1080877.192411076
2025-07-02,1102353.9672725184
2025-07-03,1104983.5289967814
2025-07-07,1086040.3967218488
2025-07-08,1104237.96382325
2025-07-09,1142525.5238921456
2025-07-10,1140959.3504069725
2025-07-11,1119251.6804102403
2025-07-14,1139821.077594365
2025-07-15,1107791.083322918
2025-07-16,1142742.5059873515
2025-07-17,1162942.6493056738
2025-07-18,1152075.2459444758
2025-07-21,1177341.936068213
2025-07-22,1199747.7864362977
2025-07-23,1236990.2219564125
2025-07-24,1217212.7925664273
2025-07-25,1222558.229449385
2025-07-28,1223659.2179933465
2025-07-29,1200946.3088134679
2025-07-30,1210817.46042118
2025-07-31,1189479.5008273795
2025-08-01,1192524.8835653116
2025-08-04,1201933.660619671
2025-08-05,1204239.1976194845
2025-08-06,1192575.636367612
2025-08-07,1183301.9542647614
2025-08-08,1169976.2056948736
2025-08-11,1157759.9071528304
2025-08-12,1183479.4837738194
2025-08-13,1208012.9039335856
2025-08-14,1217205.5096936056
2025-08-15,1242708.480571061
2025-08-18,1244144.7061432416
2025-08-19,1237877.0609061243
2025-08-20,1238193.10815116
2025-08-21,1240683.8230291575
2025-08-22,1259998.3050643166
2025-08-25,1249514.819436437
2025-08-26,1251618.9042171815
2025-08-27,1249226.6761059167
2025-08-28,1247682.7267958263
2025-08-29,1240685.4016329767
2025-09-02,1255728.1387315076
2025-09-03,1256325.7191338437
2025-09-04,1257038.9145357823
2025-09-05,1258125.3711217416
2025-09-08,1249370.358374935
2025-09-09,1248957.64437647
2025-09-10,1240373.9615898284
2025-09-11,1254904.3695035663
2025-09-12,1236070.2794293624
2025-09-15,1235325.1053319667
2025-09-16,1244726.6701190567
2025-09-17,1246178.8988123136
2025-09-18,1279097.273557605
2025-09-19,1264134.3001440344
2025-09-22,1297940.1058847886
2025-09-23,1298224.060273063
2025-09-24,1304818.7674443636
2025-09-25,1286271.790257137
2025-09-26,1312286.2447007694
2025-09-29,1321123.1273820885
2025-09-30,1326885.7805467884
2025-10-01,1334729.2186938103
2025-10-02,1349994.9301208
2025-10-03,1375425.1038629673
2025-10-06,1384571.1327837755
2025-10-07,1380100.7430512123
2025-10-08,1399135.2639816161
2025-10-09,1398139.6416249368
2025-10-10,1372787.0469119158
2025-10-13,1372409.8338342295
2025-10-14,1373234.914432887
2025-10-15,1391830.5884202037
2025-10-16,1376540.3258968573
2025-10-17,1361337.3865064252
2025-10-20,1356982.4959480162
2025-10-21,1351696.902310566
2025-10-22,1331444.762787893
2025-10-23,1318023.8152921996
2025-10-24,1327401.673808815
2025-10-27,1342895.851593129
2025-10-28,1332849.555685537
2025-10-29,1305810.0025995246
2025-10-30,1301817.9553421424
2025-10-31,1294260.3627963655
2025-11-03,1265607.3507542708
2025-11-04,1248952.1223681646
2025-11-05,1271166.732743504
2025-11-06,1232460.0619229958
2025-11-07,1261209.3650710487
2025-11-10,1279229.2197004687
2025-11-11,1314318.5392295746
2025-11-12,1321352.1012728699
2025-11-13,1267469.9798772815
2025-11-14,1279617.5552924501
2025-11-17,1285982.0365369814
2025-11-18,1403011.606915898
2025-11-19,1405999.7489809615
2025-11-20,1389638.1792470026
2025-11-21,1428338.4130304793
2025-11-24,1453226.2760578825
2025-11-25,1482678.2255535878
2025-11-26,1489456.8900189507
2025-11-28,1505209.3500896466
2025-12-01,1509770.598878594
2025-12-02,1479767.6498709777
2025-12-03,1518578.5299836076
2025-12-04,1562671.3906908117
2025-12-05,1553627.4659710294
2025-12-08,1588269.1064918134
2025-12-09,1581637.984011754
2025-12-10,1603308.513213149
2025-12-11,1628134.460211112
2025-12-12,1614051.1024268547
2025-12-15,1613129.0265513388
2025-12-16,1603639.1768380885
2025-12-17,1581617.5772876462
2025-12-18,1584541.2072398309
2025-12-19,1590495.747918692
2025-12-22,1611906.1394539003
2025-12-23,1619660.8226065678
2025-12-24,1636136.7558989897
2025-12-26,1630554.961341777
2025-12-29,1625670.9826436935
2025-12-30,1610416.0296400269
2025-12-31,1618277.1910029475
2026-01-02,1592941.8219695538
2026-01-05,1591214.371493607
2026-01-06,1595879.6683411768
2026-01-07,1637130.9158686898
2026-01-08,1628226.8190008088
2026-01-09,1639961.9783119564
2026-01-12,1665693.7073954071
2026-01-13,1666151.6971089176
2026-01-14,1679132.6463258395
2026-01-15,1653686.0055133286
2026-01-16,1659998.2860575076
2026-01-20,1711978.4069897218
2026-01-21,1729523.8505603815
2026-01-22,1747154.606793465
2026-01-23,1748844.5689997657
2026-01-26,1739747.0511006832
2026-01-27,1741914.1701306836
2026-01-28,1733689.580406863
2026-01-29,1732998.029463264
2026-01-30,1723962.7198419294
2026-02-02,1732236.635954718
2026-02-03,1736926.2753895673
2026-02-04,1730860.3945379206
2026-02-05,1716720.7955429272
2026-02-06,1729549.4502782826
2026-02-09,1728899.1060204129
2026-02-10,1730411.028358299
2026-02-11,1726024.258203081
2026-02-12,1723938.0014516718
2026-02-13,1724539.5265182133
2026-02-17,1722735.359050856
2026-02-18,1725659.2769322693
2026-02-19,1729528.1454498803
2026-02-20,1725180.3135293317
2026-02-23,1727772.1530585948
2026-02-24,1730961.9185175404
2026-02-25,1728697.5164152386
2026-02-26,1730884.273797691
2026-02-27,1727461.2936684568
2026-03-02,1725213.6671511533
2026-03-03,1720546.9311126764
2026-03-04,1728984.8723205046
2026-03-05,1727512.2486705936
2026-03-06,1732259.5383324027
2026-03-09,1736809.9610972328
2026-03-10,1736716.9453374385
2026-03-11,1735226.3692391976
2026-03-12,1733614.3671959408
2026-03-13,1729593.1694240738
2026-03-16,1730927.7509470193
2026-03-17,1729472.6040992418
2026-03-18,1729472.6040992418
2026-03-19,1729472.6040992418
