date,equity
2025-02-04,928093.967944876
2025-02-05,962985.7133213654
2025-02-06,959284.2504123071
2025-02-07,951093.4710482961
2025-02-10,945888.4823162926
2025-02-11,938907.9336358457
2025-02-12,950825.8083033059
2025-02-13,991592.0842134493
2025-02-14,1009535.8832619071
2025-02-18,1020863.4145463862
2025-02-19,1014711.2963098289
2025-02-20,1005808.2852736923
2025-02-21,1021051.754081222
2025-02-24,1007853.7302826915
2025-02-25,994339.4083427106
2025-02-26,1824219.0586767502
2025-02-27,1809077.8744975284
2025-02-28,1800058.2155485938
2025-03-03,1768177.4714330428
2025-03-04,1790461.7341267702
2025-03-05,1816250.01495991
2025-03-06,1818738.1217100623
2025-03-07,1831467.5462220865
2025-03-10,1809035.49073279
2025-03-11,1831745.7223819015
2025-03-12,1840886.844554848
2025-03-13,1827162.0809309362
2025-03-14,1847180.4563916265
2025-03-17,1866307.740224831
2025-03-18,1828261.0631618926
2025-03-19,1843124.3397783798
2025-03-20,1841056.1277493231
2025-03-21,1828916.736061029
2025-03-24,1838055.1932411669
2025-03-25,1808515.6591764176
2025-03-26,1766306.0475661918
2025-03-27,1770997.6868266982
2025-03-28,1740838.202334772
2025-03-31,1720315.5857682345
2025-04-01,1705225.2784162108
2025-04-02,1725537.1623540353
2025-04-03,1696837.5616176727
2025-04-04,1664534.2125059972
2025-04-07,1648517.9795169323
2025-04-08,1641678.6700865452
2025-04-09,1658365.316912182
2025-04-10,1639340.4184894103
2025-04-11,1659748.8721701954
2025-04-14,1675492.8620665371
2025-04-15,1668320.76145399
2025-04-16,1656327.0997568264
2025-04-17,1656337.9492730557
2025-04-21,1661932.5130185639
2025-04-22,1678410.0898647497
2025-04-23,1697980.8356030216
2025-04-24,1708809.5198742691
2025-04-25,1704924.4829240586
2025-04-28,1701009.564471678
2025-04-29,1698691.0079936513
2025-04-30,1694848.58078855
2025-05-01,1683274.1805792945
2025-05-02,1691738.2618122175
2025-05-05,1669330.247105828
2025-05-06,1636196.8810757825
2025-05-07,1630415.504267858
2025-05-08,1652299.8352211039
2025-05-09,1651349.5480637604
2025-05-12,1677460.1881717439
2025-05-13,1649032.1322225437
2025-05-14,1634741.6812574442
2025-05-15,1641793.1727675016
2025-05-16,1648626.1824723298
2025-05-19,1680749.555584243
2025-05-20,1697129.159978677
2025-05-21,1678108.4708361733
2025-05-22,1696931.273177027
2025-05-23,1696697.4903777528
2025-05-27,1700210.5890040079
2025-05-28,1697550.7810315904
2025-05-29,1718944.8087500643
2025-05-30,1699922.4572629947
2025-06-02,1727952.029525813
2025-06-03,1765267.5938186385
2025-06-04,1782513.2928303133
2025-06-05,1782319.7031158463
2025-06-06,1799006.9385806487
2025-06-09,1795082.9443803253
2025-06-10,1812339.701939722
2025-06-11,1805275.4549193622
2025-06-12,1791979.8183203577
2025-06-13,1792696.4705710744
2025-06-16,1796818.7006121448
2025-06-17,1777131.5422526463
2025-06-18,1774595.2349306752
2025-06-20,1764106.924101252
2025-06-23,1759047.812897857
2025-06-24,1786508.8368248702
2025-06-25,1787746.9594795043
2025-06-26,1793574.8283110266
2025-06-27,1781316.6097692635
2025-06-30,1770393.7101612012
2025-07-01,1764556.8733630967
2025-07-02,1783586.6542107484
2025-07-03,1780874.2514537338
2025-07-07,1766311.58565564
2025-07-08,1794342.3030307048
2025-07-09,1834008.5372210464
2025-07-10,1834031.410645161
2025-07-11,1802715.954603268
2025-07-14,1825201.8807451248
2025-07-15,1792551.1768465827
2025-07-16,1828605.4560295609
2025-07-17,1845751.88524722
2025-07-18,1816172.8922531805
2025-07-21,1833358.296378864
2025-07-22,1846806.0601872308
2025-07-23,1878902.9978171112
2025-07-24,1870511.7131956324
2025-07-25,1861765.0053155352
2025-07-28,1854530.8708305848
2025-07-29,1822499.9697498016
2025-07-30,1819266.6387648997
2025-07-31,1788256.5829450265
2025-08-01,1778199.4521139388
2025-08-04,1794411.32786321
2025-08-05,1797115.3226652814
2025-08-06,1777411.0855064671
2025-08-07,1750766.6019212082
2025-08-08,1755265.6773318644
2025-08-11,1758022.4404820953
2025-08-12,1789462.8325646438
2025-08-13,1815514.353383025
2025-08-14,1813188.7812537774
2025-08-15,1827944.2395301375
2025-08-18,1833220.874125475
2025-08-19,1808692.4255158508
2025-08-20,1807989.05180074
2025-08-21,1819072.2430207464
2025-08-22,1860701.0400346457
2025-08-25,1835275.5040522395
2025-08-26,1845600.5950473386
2025-08-27,1849173.5892327714
2025-08-28,1844128.5504434495
2025-08-29,1838752.154164383
2025-09-02,1851206.1510465539
2025-09-03,1852007.7867332285
2025-09-04,1849643.0327017293
2025-09-05,1890350.3120737714
2025-09-08,1886958.2156815075
2025-09-09,1887343.3021878842
2025-09-10,1868910.1864635996
2025-09-11,1898547.5751220884
2025-09-12,1872419.034128655
2025-09-15,1861070.7923250871
2025-09-16,1869264.4018316858
2025-09-17,1857934.137171984
2025-09-18,1892243.954845087
2025-09-19,1882197.2980104352
2025-09-22,1904229.5553281037
2025-09-23,1908974.4031267294
2025-09-24,1909654.510323094
2025-09-25,1898905.308453385
2025-09-26,1912411.0631483737
2025-09-29,1911438.4731111932
2025-09-30,1927458.5600312038
2025-10-01,1928685.2289125104
2025-10-02,1943892.1419868744
2025-10-03,1967121.82593549
2025-10-06,1977447.5549032409
2025-10-07,1978069.9489772082
2025-10-08,2010699.4450824438
2025-10-09,2019297.4837214919
2025-10-10,1983813.8453208874
2025-10-13,1988755.087550257
2025-10-14,2002636.6584172542
2025-10-15,2044000.5235333096
2025-10-16,2019041.7295719774
2025-10-17,1996599.9681583007
2025-10-20,2026792.2226080964
2025-10-21,2016199.4064764925
2025-10-22,1997898.580830077
2025-10-23,1992449.388005647
2025-10-24,2000389.7152147915
2025-10-27,2017917.2266763716
2025-10-28,2018985.8532320878
2025-10-29,1996140.0344458674
2025-10-30,1987669.088917884
2025-10-31,1993759.0755363824
2025-11-03,1976833.9669312062
2025-11-04,1943240.220002363
2025-11-05,1969186.646277369
2025-11-06,1968346.139815475
2025-11-07,1971278.195019692
2025-11-10,1972624.3811956933
2025-11-11,1982907.6504696049
2025-11-12,1979695.6549454527
2025-11-13,1955417.7376115287
2025-11-14,1972849.536618021
2025-11-17,1979816.2394836883
2025-11-18,1976551.2858792928
2025-11-19,1972674.4487157855
2025-11-20,1973840.4984200064
2025-11-21,1994278.6211515088
2025-11-24,2031752.6806091901
2025-11-25,2053883.019556343
2025-11-26,2068282.967990345
2025-11-28,2082016.1083862882
2025-12-01,2044989.267764598
2025-12-02,2016407.316648884
2025-12-03,2048613.8822260476
2025-12-04,2072284.8714147154
2025-12-05,2064605.3923405707
2025-12-08,2085987.4368638825
2025-12-09,2078691.6066312694
2025-12-10,2093231.0372256185
2025-12-11,2104033.62454318
2025-12-12,2096035.2995255233
2025-12-15,2085931.8861650634
2025-12-16,2072524.864692977
2025-12-17,2055719.998204753
2025-12-18,2049696.6077931332
2025-12-19,2064372.6062289954
2025-12-22,2082316.2619337435
2025-12-23,2074233.226808719
2025-12-24,2093543.8623634684
2025-12-26,2088699.2946345662
2025-12-29,2079606.5692008433
2025-12-30,2049944.6443310096
2025-12-31,2057931.9107384628
2026-01-02,2034187.16615215
2026-01-05,2062091.3104205618
2026-01-06,2085132.4726310538
2026-01-07,2127952.695226276
2026-01-08,2108208.3574844673
2026-01-09,2110893.405018282
2026-01-12,2098349.5090701627
2026-01-13,2096949.398109859
2026-01-14,2118299.158147302
2026-01-15,2093750.9523332699
2026-01-16,2108451.8186327806
2026-01-20,2109029.9825633895
